hypoxia_score,cd8_effector_score,local_cd8_knn,niche,constraint_index,cell_type
0.21369185888144865,-0.02483944757747264,-0.012225746304078302,hypoxic_CD8_low,1.2597145971715489,NK cells
-0.04408421190866984,0.0,-0.012162101992711364,intermediate,-0.150487700652156,NK cells
-0.26957981461980735,-0.01341113098237196,-0.012283948558544823,intermediate,-0.858652776282854,NK cells
-0.21769063252521806,0.0,-0.012225746304078302,permissive_high_CD8,-0.8500845852051729,DCs
0.2953996897701278,-0.033618382596776554,0.019606376941959477,hypoxic_CD8_low,1.7202495347875988,Epithelial cells
-0.3570457060174291,0.0,-0.00865899831177252,permissive_high_CD8,-1.4116558388233962,NK cells
0.1268409457072675,0.0,-0.011774504812140213,intermediate,0.5383042653083752,NK cells
-0.3478900955384036,0.0,-0.007801947162540656,permissive_high_CD8,-1.3747606793900093,NK cells
-0.18491438402229524,-0.0111332557462005,-0.006432673290834414,intermediate,-0.5515297770873685,NK cells
-0.13140141437331357,0.0,-0.006432673290834414,permissive_high_CD8,-0.5023574218018987,NK cells
0.07549417521580157,-0.02742355169072325,-0.009020477621822382,hypoxic_CD8_low,0.7414470079526565,NK cells
0.14438220559353807,0.0,-0.0120369489698114,intermediate,0.6089918051124182,NK cells
-0.007773184153928303,0.0,-0.009427312382480553,intermediate,-0.0041619956354955745,NK cells
-0.1084625503145547,-0.010705180496339374,-0.00856900935874455,intermediate,-0.2498461068250075,Epithelial cells
-0.26901303333450993,0.0,-0.008299600611492368,permissive_high_CD8,-1.0569029251401152,NK cells
0.310883360215459,-0.009660567349267875,-0.014067389221809173,hypoxic_low_neighbor_CD8,1.4244086552315895,Epithelial cells
0.06010757105417519,0.38561052746242946,0.04973659352359609,intermediate,-5.49657978414016,NK cells
-0.035020270022043776,-0.053948823257013855,-0.014067389221809173,intermediate,0.6927248120365321,Epithelial cells
-0.3549857082137142,-0.011116648492542838,-0.010446692027865473,intermediate,-1.2371293014612554,Epithelial cells
0.003188176327441117,-0.010245232446956248,0.02387133335348619,intermediate,0.19320501402573673,Epithelial cells
-0.06787686175610645,0.0,-0.007430878921076353,permissive_high_CD8,-0.24636701000841857,NK cells
-0.4870843849028928,-0.011356488895802362,-0.012308241770817683,intermediate,-1.765872532981921,Epithelial cells
-0.29003054454144706,-0.013104093219587195,-0.011586013014017328,intermediate,-0.9456559391819461,Epithelial cells
-0.30314795559189883,-0.01375674718787313,-0.011586013014017326,intermediate,-0.9887572969129691,Epithelial cells
0.18057347732375423,-0.02509701493297994,-0.011547961987947164,hypoxic_CD8_low,1.1301059330110093,Epithelial cells
-0.036609297296608306,0.0,-0.004883945969595761,intermediate,-0.12036538745471656,Fibroblasts
-0.27345398439460966,0.0,-0.013434483197375668,permissive_high_CD8,-1.074799011673461,Epithelial cells
-0.06508028579045494,-0.053685860112611096,-0.01391204558564262,intermediate,0.5676573142394161,Schwann cells
-0.013059817164777273,0.0,-0.01629652841853709,intermediate,-0.025466000239876732,Monocytes
0.06987746197535807,-0.027356790627545192,-0.014085137860173316,hypoxic_low_neighbor_CD8,0.7178145845458568,Epithelial cells
-0.2837491629114113,0.0,0.02026474371112292,permissive_high_CD8,-1.116286387489935,Epithelial cells
-0.03693408611787852,0.0,-0.005519928719833312,intermediate,-0.12167421720128543,Epithelial cells
-0.18054615924636044,-0.029147352766894136,-0.009656056122258607,intermediate,-0.2645653070094834,NK cells
-0.28882706117438506,-0.012954951297899007,-0.00793432320660425,intermediate,-0.9430362491613105,NK cells
-0.006405461983508387,0.0,-0.011679529081954649,intermediate,0.0013496332890665375,NK cells
-0.011225231440670502,0.0,-0.008573746842089613,intermediate,-0.0180730106691431,Epithelial cells
0.12729116903251433,-0.01529615224614317,-0.015707930862179652,hypoxic_low_neighbor_CD8,0.7688390997391008,NK cells
0.05118194162606238,-0.047996972736559416,-0.016183435321658567,intermediate,0.9511044397357876,Epithelial cells
0.02919884522755939,-0.04980458711322985,-0.015734141847865302,intermediate,0.8895461680620177,Epithelial cells
-0.17084916815700302,0.0,-0.008573746842089613,permissive_high_CD8,-0.6613234643691804,Epithelial cells
0.38725193628824384,0.0,0.0,intermediate,1.5877050712624976,NK cells
-0.36635470103068524,0.0,0.01168568024554519,permissive_high_CD8,-1.449169105247903,Epithelial cells
0.26079026187758847,0.0,-0.00397765002591729,intermediate,1.078091468730684,Epithelial cells
-0.09197687049467401,0.0,-0.00791481213691907,permissive_high_CD8,-0.34348491020660527,Epithelial cells
-0.06765005555018844,-0.012973270918193617,-0.005769926333717006,intermediate,-0.05146611306212873,NK cells
-0.17572337077803402,-0.0143031823007684,-0.007630057019582484,intermediate,-0.4670926276288717,Fibroblasts
-0.24048882603166571,0.0,-0.005430758433785999,permissive_high_CD8,-0.9419564473972749,Macrophages
-0.17088947525943618,0.0,-0.007630057019582484,permissive_high_CD8,-0.6614858934037027,Fibroblasts
-0.07165286507472454,-0.01136832198633356,-0.007189623900914159,intermediate,-0.09159508656456046,Fibroblasts
-0.28666965836980735,-0.014355772419979698,-0.006451075472812421,intermediate,-0.9133961568546688,Endothelial cells
-0.2615202325414941,0.0,-0.007189623900914159,permissive_high_CD8,-1.0267085344444602,Fibroblasts
-0.14608429138918957,0.0,-0.009757316192956425,permissive_high_CD8,-0.5615262876773743,Fibroblasts
-0.2164920822204835,-0.01461595079676825,-0.008039188771112728,intermediate,-0.6267050787341237,Fibroblasts
-0.07286157378231184,-0.009782502525731138,-0.006974930190525234,intermediate,-0.12017838967788115,Fibroblasts
-0.02070554480495223,0.0,-0.004880557079546847,intermediate,-0.056276653545273135,Fibroblasts
-0.10176045827597499,0.0,-0.005476678753027871,permissive_high_CD8,-0.38291068436427317,Monocytes
-0.2865870831960655,-0.011332941441400814,-0.011042533004493045,intermediate,-0.9582632280305251,Fibroblasts
-0.06055292068236326,-0.020682655365360892,-0.012039633479356444,intermediate,0.09241082545040788,Fibroblasts
-0.05211418795298381,0.0,-0.006451075472812421,intermediate,-0.18284679315395674,Fibroblasts
-0.05903891865986899,0.0,-0.009738068831594365,intermediate,-0.21075198244189083,Fibroblasts
0.02379118606268643,0.0,-0.011869865036525545,intermediate,0.12303569087862182,Fibroblasts
-0.15035016469687343,-0.030037876082818035,-0.011869865036525545,intermediate,-0.12956605273173305,Monocytes
0.15330812251232717,-0.018724327627946492,-0.015336196850507688,hypoxic_low_neighbor_CD8,0.9249427500867944,Fibroblasts
-0.33345846765970133,-0.029797523127876313,-0.009738068831594365,intermediate,-0.8710474517635869,Fibroblasts
-0.19075379888695407,-0.015163216996289457,-0.01018635020082296,intermediate,-0.5148021109072347,Fibroblasts
-0.44573515007294806,-0.02544854816637541,-0.006046549093063705,intermediate,-1.3885279757505202,Fibroblasts
-0.04529968706000761,0.0,-0.012682366982484474,intermediate,-0.155385806529275,Fibroblasts
-0.15701388929742408,0.0,-0.008721432833858185,permissive_high_CD8,-0.6055702384648096,Fibroblasts
0.04138453274845599,-0.014956507122950997,-0.009741861070537696,intermediate,0.4175750091507685,DCs
-0.005055010558132178,0.0,-0.008410744596267679,intermediate,0.006791664791001212,Fibroblasts
